Training: Ironclad | 500000 steps | 4 envs | device=mps
  [  4.4%] 21824/500000 | 8 steps/s | ETA 15h51m | iter 266%
  [  4.4%] 21844/500000 | 8 steps/s | ETA 15h51m | iter 267%
  [  4.4%] 21864/500000 | 8 steps/s | ETA 15h51m | iter 267%
  [  4.4%] 21880/500000 | 8 steps/s | ETA 15h51m | iter 267%
  [  4.4%] 21900/500000 | 8 steps/s | ETA 15h51m | iter 267%
  [  4.4%] 21920/500000 | 8 steps/s | ETA 15h51m | iter 268%
  [  4.4%] 21940/500000 | 8 steps/s | ETA 15h51m | iter 268%
  [  4.4%] 21960/500000 | 8 steps/s | ETA 15h51m | iter 268%
  [  4.4%] 21980/500000 | 8 steps/s | ETA 15h50m | iter 268%
  [  4.4%] 22000/500000 | 8 steps/s | ETA 15h50m | iter 269%
  [  4.4%] 22016/500000 | 8 steps/s | ETA 15h50m | iter 269%
  [  4.4%] 22036/500000 | 8 steps/s | ETA 15h50m | iter 269%
  [  4.4%] 22052/500000 | 8 steps/s | ETA 15h50m | iter 269%
  [  4.4%] 22072/500000 | 8 steps/s | ETA 15h50m | iter 269%
  [  4.4%] 22092/500000 | 8 steps/s | ETA 15h50m | iter 270%
  [  4.4%] 22112/500000 | 8 steps/s | ETA 15h50m | iter 270%
  [  4.4%] 22132/500000 | 8 steps/s | ETA 15h50m | iter 270%
  [  4.4%] 22152/500000 | 8 steps/s | ETA 15h50m | iter 270%
  [  4.4%] 22172/500000 | 8 steps/s | ETA 15h50m | iter 271%
  [  4.4%] 22192/500000 | 8 steps/s | ETA 15h50m | iter 271%
  [  4.4%] 22212/500000 | 8 steps/s | ETA 15h50m | iter 271%
  [  4.4%] 22232/500000 | 8 steps/s | ETA 15h50m | iter 271%
  [  4.4%] 22248/500000 | 8 steps/s | ETA 15h50m | iter 272%
  [  4.5%] 22264/500000 | 8 steps/s | ETA 15h50m | iter 272%
  [  4.5%] 22284/500000 | 8 steps/s | ETA 15h50m | iter 272%
  [  4.5%] 22300/500000 | 8 steps/s | ETA 15h50m | iter 272%
  [  4.5%] 22316/500000 | 8 steps/s | ETA 15h50m | iter 272%
  [  4.5%] 22328/500000 | 8 steps/s | ETA 15h50m | iter 273%
  [  4.5%] 22344/500000 | 8 steps/s | ETA 15h50m | iter 273%
  [  4.5%] 22360/500000 | 8 steps/s | ETA 15h50m | iter 273%
  [  4.5%] 22380/500000 | 8 steps/s | ETA 15h50m | iter 273%
  [  4.5%] 22400/500000 | 8 steps/s | ETA 15h50m | iter 273%
  [  4.5%] 22416/500000 | 8 steps/s | ETA 15h50m | iter 274%
  [  4.5%] 22432/500000 | 8 steps/s | ETA 15h50m | iter 274%
  [  4.5%] 22452/500000 | 8 steps/s | ETA 15h50m | iter 274%
  [  4.5%] 22472/500000 | 8 steps/s | ETA 15h50m | iter 274%
  [  4.5%] 22492/500000 | 8 steps/s | ETA 15h50m | iter 275%
  [  4.5%] 22508/500000 | 8 steps/s | ETA 15h50m | iter 275%
  [  4.5%] 22524/500000 | 8 steps/s | ETA 15h50m | iter 275%
  [  4.5%] 22540/500000 | 8 steps/s | ETA 15h50m | iter 275%
  [  4.5%] 22556/500000 | 8 steps/s | ETA 15h50m | iter 275%
  [  4.5%] 22576/500000 | 8 steps/s | ETA 15h50m | iter 276%
  [  4.5%] 22596/500000 | 8 steps/s | ETA 15h50m | iter 276%
  [  4.5%] 22616/500000 | 8 steps/s | ETA 15h50m | iter 276%
  [  4.5%] 22636/500000 | 8 steps/s | ETA 15h50m | iter 276%
  [  4.5%] 22656/500000 | 8 steps/s | ETA 15h50m | iter 277%
  [  4.5%] 22676/500000 | 8 steps/s | ETA 15h50m | iter 277%
  [  4.5%] 22696/500000 | 8 steps/s | ETA 15h50m | iter 277%
  [  4.5%] 22716/500000 | 8 steps/s | ETA 15h50m | iter 277%
  [  4.5%] 22732/500000 | 8 steps/s | ETA 15h50m | iter 277%
  [  4.5%] 22748/500000 | 8 steps/s | ETA 15h50m | iter 278%
  [  4.6%] 22768/500000 | 8 steps/s | ETA 15h50m | iter 278%
  [  4.6%] 22788/500000 | 8 steps/s | ETA 15h50m | iter 278%
  [  4.6%] 22808/500000 | 8 steps/s | ETA 15h50m | iter 278%
  [  4.6%] 22828/500000 | 8 steps/s | ETA 15h50m | iter 279%
  [  4.6%] 22848/500000 | 8 steps/s | ETA 15h49m | iter 279%
  [  4.6%] 22868/500000 | 8 steps/s | ETA 15h49m | iter 279%
  [  4.6%] 22888/500000 | 8 steps/s | ETA 15h49m | iter 279%
  [  4.6%] 22908/500000 | 8 steps/s | ETA 15h49m | iter 280%
  [  4.6%] 22928/500000 | 8 steps/s | ETA 15h49m | iter 280%
  [  4.6%] 22948/500000 | 8 steps/s | ETA 15h49m | iter 280%
  [  4.6%] 22968/500000 | 8 steps/s | ETA 15h49m | iter 280%
  [  4.6%] 22984/500000 | 8 steps/s | ETA 15h49m | iter 281%
  [  4.6%] 23000/500000 | 8 steps/s | ETA 15h49m | iter 281%
  [  4.6%] 23020/500000 | 8 steps/s | ETA 15h49m | iter 281%
  [  4.6%] 23040/500000 | 8 steps/s | ETA 15h49m | iter 281%
  [  4.6%] 23056/500000 | 8 steps/s | ETA 15h49m | iter 281%
  [  4.6%] 23076/500000 | 8 steps/s | ETA 15h49m | iter 282%
  [  4.6%] 23096/500000 | 8 steps/s | ETA 15h49m | iter 282%
  [  4.6%] 23116/500000 | 8 steps/s | ETA 15h49m | iter 282%
  [  4.6%] 23132/500000 | 8 steps/s | ETA 15h49m | iter 282%
  [  4.6%] 23152/500000 | 8 steps/s | ETA 15h49m | iter 283%
  [  4.6%] 23172/500000 | 8 steps/s | ETA 15h49m | iter 283%
  [  4.6%] 23192/500000 | 8 steps/s | ETA 15h49m | iter 283%
  [  4.6%] 23212/500000 | 8 steps/s | ETA 15h49m | iter 283%
  [  4.6%] 23228/500000 | 8 steps/s | ETA 15h49m | iter 284%
  [  4.6%] 23240/500000 | 8 steps/s | ETA 15h49m | iter 284%
  [  4.7%] 23256/500000 | 8 steps/s | ETA 15h49m | iter 284%
  [  4.7%] 23276/500000 | 8 steps/s | ETA 15h49m | iter 284%
  [  4.7%] 23296/500000 | 8 steps/s | ETA 15h49m | iter 284%
  [  4.7%] 23316/500000 | 8 steps/s | ETA 15h49m | iter 285%
  [  4.7%] 23332/500000 | 8 steps/s | ETA 15h49m | iter 285%
  [  4.7%] 23352/500000 | 8 steps/s | ETA 15h49m | iter 285%
  [  4.7%] 23372/500000 | 8 steps/s | ETA 15h49m | iter 285%
  [  4.7%] 23392/500000 | 8 steps/s | ETA 15h49m | iter 286%
  [  4.7%] 23408/500000 | 8 steps/s | ETA 15h49m | iter 286%
  [  4.7%] 23428/500000 | 8 steps/s | ETA 15h48m | iter 286%
  [  4.7%] 23448/500000 | 8 steps/s | ETA 15h48m | iter 286%
  [  4.7%] 23468/500000 | 8 steps/s | ETA 15h48m | iter 286%
  [  4.7%] 23488/500000 | 8 steps/s | ETA 15h48m | iter 287%
  [  4.7%] 23504/500000 | 8 steps/s | ETA 15h48m | iter 287%
  [  4.7%] 23524/500000 | 8 steps/s | ETA 15h48m | iter 287%
  [  4.7%] 23544/500000 | 8 steps/s | ETA 15h48m | iter 287%
  [  4.7%] 23564/500000 | 8 steps/s | ETA 15h48m | iter 288%
  [  4.7%] 23584/500000 | 8 steps/s | ETA 15h48m | iter 288%
  [  4.7%] 23604/500000 | 8 steps/s | ETA 15h48m | iter 288%
  [  4.7%] 23624/500000 | 8 steps/s | ETA 15h48m | iter 288%
  [  4.7%] 23644/500000 | 8 steps/s | ETA 15h48m | iter 289%
  [  4.7%] 23664/500000 | 8 steps/s | ETA 15h47m | iter 289%
  [  4.7%] 23684/500000 | 8 steps/s | ETA 15h47m | iter 289%
  [  4.7%] 23700/500000 | 8 steps/s | ETA 15h47m | iter 289%
  [  4.7%] 23720/500000 | 8 steps/s | ETA 15h47m | iter 290%
  [  4.7%] 23740/500000 | 8 steps/s | ETA 15h47m | iter 290%
  [  4.8%] 23756/500000 | 8 steps/s | ETA 15h47m | iter 290%
  [  4.8%] 23772/500000 | 8 steps/s | ETA 15h48m | iter 290%
  [  4.8%] 23788/500000 | 8 steps/s | ETA 15h48m | iter 290%
  [  4.8%] 23808/500000 | 8 steps/s | ETA 15h48m | iter 291%
  [  4.8%] 23828/500000 | 8 steps/s | ETA 15h47m | iter 291%
  [  4.8%] 23844/500000 | 8 steps/s | ETA 15h48m | iter 291%
  [  4.8%] 23864/500000 | 8 steps/s | ETA 15h48m | iter 291%
  [  4.8%] 23884/500000 | 8 steps/s | ETA 15h47m | iter 292%
  [  4.8%] 23904/500000 | 8 steps/s | ETA 15h47m | iter 292%
  [  4.8%] 23924/500000 | 8 steps/s | ETA 15h47m | iter 292%
  [  4.8%] 23944/500000 | 8 steps/s | ETA 15h47m | iter 292%
  [  4.8%] 23964/500000 | 8 steps/s | ETA 15h47m | iter 293%
  [  4.8%] 23984/500000 | 8 steps/s | ETA 15h47m | iter 293%
  [  4.8%] 24004/500000 | 8 steps/s | ETA 15h47m | iter 293%
  [  4.8%] 24024/500000 | 8 steps/s | ETA 15h47m | iter 293%
  [  4.8%] 24044/500000 | 8 steps/s | ETA 15h47m | iter 294%
  [  4.8%] 24064/500000 | 8 steps/s | ETA 15h47m | iter 294%
  [  4.8%] 24084/500000 | 8 steps/s | ETA 15h47m | iter 294%
  [  4.8%] 24104/500000 | 8 steps/s | ETA 15h47m | iter 294%
  [  4.8%] 24124/500000 | 8 steps/s | ETA 15h47m | iter 294%
  [  4.8%] 24144/500000 | 8 steps/s | ETA 15h47m | iter 295%
  [  4.8%] 24164/500000 | 8 steps/s | ETA 15h46m | iter 295%
  [  4.8%] 24184/500000 | 8 steps/s | ETA 15h46m | iter 295%
  [  4.8%] 24204/500000 | 8 steps/s | ETA 15h46m | iter 295%
  [  4.8%] 24220/500000 | 8 steps/s | ETA 15h46m | iter 296%
  [  4.8%] 24236/500000 | 8 steps/s | ETA 15h46m | iter 296%
  [  4.9%] 24252/500000 | 8 steps/s | ETA 15h46m | iter 296%
  [  4.9%] 24268/500000 | 8 steps/s | ETA 15h46m | iter 296%
  [  4.9%] 24288/500000 | 8 steps/s | ETA 15h46m | iter 296%
  [  4.9%] 24308/500000 | 8 steps/s | ETA 15h46m | iter 297%
  [  4.9%] 24328/500000 | 8 steps/s | ETA 15h46m | iter 297%
  [  4.9%] 24348/500000 | 8 steps/s | ETA 15h46m | iter 297%
  [  4.9%] 24368/500000 | 8 steps/s | ETA 15h46m | iter 297%
  [  4.9%] 24388/500000 | 8 steps/s | ETA 15h46m | iter 298%
  [  4.9%] 24408/500000 | 8 steps/s | ETA 15h46m | iter 298%
  [  4.9%] 24428/500000 | 8 steps/s | ETA 15h46m | iter 298%
  [  4.9%] 24448/500000 | 8 steps/s | ETA 15h46m | iter 298%
  [  4.9%] 24468/500000 | 8 steps/s | ETA 15h46m | iter 299%
  [  4.9%] 24488/500000 | 8 steps/s | ETA 15h46m | iter 299%
  [  4.9%] 24508/500000 | 8 steps/s | ETA 15h46m | iter 299%
  [  4.9%] 24524/500000 | 8 steps/s | ETA 15h46m | iter 299%
  [  4.9%] 24540/500000 | 8 steps/s | ETA 15h46m | iter 300%
  [  4.9%] 24560/500000 | 8 steps/s | ETA 15h46m | iter 300%
  [  4.9%] 24576/500000 | 8 steps/s | ETA 15h46m | iter 300%
  [  4.9%] collected 24576 steps in 2934s, training...
  [  4.9%] 24580/500000 | 8 steps/s | ETA 15h47m | iter 300%
  [  4.9%] 24600/500000 | 8 steps/s | ETA 15h47m | iter 300%
  [  4.9%] 24620/500000 | 8 steps/s | ETA 15h47m | iter 301%
  [  4.9%] 24640/500000 | 8 steps/s | ETA 15h46m | iter 301%
  [  4.9%] 24660/500000 | 8 steps/s | ETA 15h46m | iter 301%
  [  4.9%] 24680/500000 | 8 steps/s | ETA 15h46m | iter 301%
  [  4.9%] 24700/500000 | 8 steps/s | ETA 15h46m | iter 302%
  [  4.9%] 24720/500000 | 8 steps/s | ETA 15h46m | iter 302%
  [  4.9%] 24736/500000 | 8 steps/s | ETA 15h46m | iter 302%
  [  5.0%] 24752/500000 | 8 steps/s | ETA 15h46m | iter 302%
  [  5.0%] 24772/500000 | 8 steps/s | ETA 15h46m | iter 302%
  [  5.0%] 24792/500000 | 8 steps/s | ETA 15h46m | iter 303%
  [  5.0%] 24812/500000 | 8 steps/s | ETA 15h46m | iter 303%
  [  5.0%] 24832/500000 | 8 steps/s | ETA 15h46m | iter 303%
  [  5.0%] 24852/500000 | 8 steps/s | ETA 15h46m | iter 303%
  [  5.0%] 24872/500000 | 8 steps/s | ETA 15h46m | iter 304%
  [  5.0%] 24892/500000 | 8 steps/s | ETA 15h46m | iter 304%
  [  5.0%] 24912/500000 | 8 steps/s | ETA 15h46m | iter 304%
  [  5.0%] 24932/500000 | 8 steps/s | ETA 15h46m | iter 304%
  [  5.0%] 24952/500000 | 8 steps/s | ETA 15h46m | iter 305%
  [  5.0%] 24972/500000 | 8 steps/s | ETA 15h46m | iter 305%
  [  5.0%] 24992/500000 | 8 steps/s | ETA 15h46m | iter 305%
  [  5.0%] 25012/500000 | 8 steps/s | ETA 15h45m | iter 305%
  [  5.0%] 25032/500000 | 8 steps/s | ETA 15h45m | iter 306%
  [  5.0%] 25052/500000 | 8 steps/s | ETA 15h45m | iter 306%
  [  5.0%] 25072/500000 | 8 steps/s | ETA 15h45m | iter 306%
  [  5.0%] 25092/500000 | 8 steps/s | ETA 15h45m | iter 306%
  [  5.0%] 25112/500000 | 8 steps/s | ETA 15h45m | iter 307%
  [  5.0%] 25132/500000 | 8 steps/s | ETA 15h45m | iter 307%
  [  5.0%] 25152/500000 | 8 steps/s | ETA 15h45m | iter 307%
  [  5.0%] 25172/500000 | 8 steps/s | ETA 15h45m | iter 307%
  [  5.0%] 25192/500000 | 8 steps/s | ETA 15h45m | iter 308%
  [  5.0%] 25212/500000 | 8 steps/s | ETA 15h45m | iter 308%
  [  5.0%] 25232/500000 | 8 steps/s | ETA 15h45m | iter 308%
  [  5.0%] 25244/500000 | 8 steps/s | ETA 15h45m | iter 308%
  [  5.1%] 25260/500000 | 8 steps/s | ETA 15h45m | iter 308%
  [  5.1%] 25276/500000 | 8 steps/s | ETA 15h45m | iter 309%
  [  5.1%] 25296/500000 | 8 steps/s | ETA 15h45m | iter 309%
  [  5.1%] 25316/500000 | 8 steps/s | ETA 15h45m | iter 309%
  [  5.1%] 25336/500000 | 8 steps/s | ETA 15h45m | iter 309%
  [  5.1%] 25356/500000 | 8 steps/s | ETA 15h45m | iter 310%
  [  5.1%] 25376/500000 | 8 steps/s | ETA 15h45m | iter 310%
  [  5.1%] 25396/500000 | 8 steps/s | ETA 15h45m | iter 310%
  [  5.1%] 25416/500000 | 8 steps/s | ETA 15h44m | iter 310%
  [  5.1%] 25436/500000 | 8 steps/s | ETA 15h44m | iter 310%
  [  5.1%] 25456/500000 | 8 steps/s | ETA 15h44m | iter 311%
  [  5.1%] 25476/500000 | 8 steps/s | ETA 15h44m | iter 311%
  [  5.1%] 25496/500000 | 8 steps/s | ETA 15h44m | iter 311%
  [  5.1%] 25512/500000 | 8 steps/s | ETA 15h44m | iter 311%
  [  5.1%] 25524/500000 | 8 steps/s | ETA 15h44m | iter 312%
  [  5.1%] 25540/500000 | 8 steps/s | ETA 15h44m | iter 312%
  [  5.1%] 25560/500000 | 8 steps/s | ETA 15h44m | iter 312%
  [  5.1%] 25576/500000 | 8 steps/s | ETA 15h44m | iter 312%
  [  5.1%] 25596/500000 | 8 steps/s | ETA 15h44m | iter 312%
  [  5.1%] 25616/500000 | 8 steps/s | ETA 15h44m | iter 313%
  [  5.1%] 25636/500000 | 8 steps/s | ETA 15h44m | iter 313%
  [  5.1%] 25656/500000 | 8 steps/s | ETA 15h44m | iter 313%
  [  5.1%] 25676/500000 | 8 steps/s | ETA 15h44m | iter 313%
  [  5.1%] 25696/500000 | 8 steps/s | ETA 15h44m | iter 314%
  [  5.1%] 25716/500000 | 8 steps/s | ETA 15h44m | iter 314%
  [  5.1%] 25736/500000 | 8 steps/s | ETA 15h44m | iter 314%
  [  5.2%] 25752/500000 | 8 steps/s | ETA 15h44m | iter 314%
  [  5.2%] 25768/500000 | 8 steps/s | ETA 15h44m | iter 315%
  [  5.2%] 25788/500000 | 8 steps/s | ETA 15h44m | iter 315%
  [  5.2%] 25808/500000 | 8 steps/s | ETA 15h44m | iter 315%
  [  5.2%] 25828/500000 | 8 steps/s | ETA 15h44m | iter 315%
  [  5.2%] 25848/500000 | 8 steps/s | ETA 15h44m | iter 316%
  [  5.2%] 25868/500000 | 8 steps/s | ETA 15h44m | iter 316%
  [  5.2%] 25888/500000 | 8 steps/s | ETA 15h44m | iter 316%
  [  5.2%] 25908/500000 | 8 steps/s | ETA 15h44m | iter 316%
  [  5.2%] 25928/500000 | 8 steps/s | ETA 15h44m | iter 317%
  [  5.2%] 25948/500000 | 8 steps/s | ETA 15h43m | iter 317%
  [  5.2%] 25968/500000 | 8 steps/s | ETA 15h43m | iter 317%
  [  5.2%] 25988/500000 | 8 steps/s | ETA 15h43m | iter 317%
  [  5.2%] 26008/500000 | 8 steps/s | ETA 15h43m | iter 317%
  [  5.2%] 26028/500000 | 8 steps/s | ETA 15h43m | iter 318%
  [  5.2%] 26048/500000 | 8 steps/s | ETA 15h43m | iter 318%
  [  5.2%] 26068/500000 | 8 steps/s | ETA 15h43m | iter 318%
  [  5.2%] 26088/500000 | 8 steps/s | ETA 15h43m | iter 318%
  [  5.2%] 26108/500000 | 8 steps/s | ETA 15h43m | iter 319%
  [  5.2%] 26128/500000 | 8 steps/s | ETA 15h43m | iter 319%
  [  5.2%] 26148/500000 | 8 steps/s | ETA 15h43m | iter 319%
  [  5.2%] 26168/500000 | 8 steps/s | ETA 15h43m | iter 319%
  [  5.2%] 26188/500000 | 8 steps/s | ETA 15h43m | iter 320%
  [  5.2%] 26208/500000 | 8 steps/s | ETA 15h43m | iter 320%
  [  5.2%] 26228/500000 | 8 steps/s | ETA 15h42m | iter 320%
  [  5.2%] 26248/500000 | 8 steps/s | ETA 15h42m | iter 320%
  [  5.3%] 26264/500000 | 8 steps/s | ETA 15h43m | iter 321%
  [  5.3%] 26280/500000 | 8 steps/s | ETA 15h43m | iter 321%
  [  5.3%] 26300/500000 | 8 steps/s | ETA 15h43m | iter 321%
  [  5.3%] 26316/500000 | 8 steps/s | ETA 15h43m | iter 321%
  [  5.3%] 26336/500000 | 8 steps/s | ETA 15h43m | iter 321%
  [  5.3%] 26356/500000 | 8 steps/s | ETA 15h43m | iter 322%
  [  5.3%] 26376/500000 | 8 steps/s | ETA 15h43m | iter 322%
  [  5.3%] 26396/500000 | 8 steps/s | ETA 15h43m | iter 322%
  [  5.3%] 26416/500000 | 8 steps/s | ETA 15h42m | iter 322%
  [  5.3%] 26436/500000 | 8 steps/s | ETA 15h42m | iter 323%
  [  5.3%] 26456/500000 | 8 steps/s | ETA 15h42m | iter 323%
  [  5.3%] 26476/500000 | 8 steps/s | ETA 15h42m | iter 323%
  [  5.3%] 26496/500000 | 8 steps/s | ETA 15h42m | iter 323%
  [  5.3%] 26516/500000 | 8 steps/s | ETA 15h42m | iter 324%
  [  5.3%] 26536/500000 | 8 steps/s | ETA 15h42m | iter 324%
  [  5.3%] 26556/500000 | 8 steps/s | ETA 15h42m | iter 324%
  [  5.3%] 26576/500000 | 8 steps/s | ETA 15h42m | iter 324%
  [  5.3%] 26596/500000 | 8 steps/s | ETA 15h42m | iter 325%
  [  5.3%] 26612/500000 | 8 steps/s | ETA 15h42m | iter 325%
  [  5.3%] 26632/500000 | 8 steps/s | ETA 15h42m | iter 325%
  [  5.3%] 26652/500000 | 8 steps/s | ETA 15h42m | iter 325%
  [  5.3%] 26668/500000 | 8 steps/s | ETA 15h42m | iter 326%
  [  5.3%] 26688/500000 | 8 steps/s | ETA 15h42m | iter 326%
  [  5.3%] 26708/500000 | 8 steps/s | ETA 15h42m | iter 326%
  [  5.3%] 26728/500000 | 8 steps/s | ETA 15h42m | iter 326%
  [  5.3%] 26748/500000 | 8 steps/s | ETA 15h42m | iter 327%
  [  5.4%] 26764/500000 | 8 steps/s | ETA 15h42m | iter 327%
  [  5.4%] 26780/500000 | 8 steps/s | ETA 15h42m | iter 327%
  [  5.4%] 26800/500000 | 8 steps/s | ETA 15h42m | iter 327%
  [  5.4%] 26820/500000 | 8 steps/s | ETA 15h42m | iter 327%
  [  5.4%] 26840/500000 | 8 steps/s | ETA 15h42m | iter 328%
  [  5.4%] 26860/500000 | 8 steps/s | ETA 15h42m | iter 328%
  [  5.4%] 26880/500000 | 8 steps/s | ETA 15h42m | iter 328%
  [  5.4%] 26900/500000 | 8 steps/s | ETA 15h41m | iter 328%
  [  5.4%] 26920/500000 | 8 steps/s | ETA 15h41m | iter 329%
  [  5.4%] 26940/500000 | 8 steps/s | ETA 15h41m | iter 329%
  [  5.4%] 26960/500000 | 8 steps/s | ETA 15h41m | iter 329%
  [  5.4%] 26980/500000 | 8 steps/s | ETA 15h41m | iter 329%
  [  5.4%] 27000/500000 | 8 steps/s | ETA 15h41m | iter 330%
  [  5.4%] 27016/500000 | 8 steps/s | ETA 15h41m | iter 330%
  [  5.4%] 27036/500000 | 8 steps/s | ETA 15h41m | iter 330%
  [  5.4%] 27056/500000 | 8 steps/s | ETA 15h41m | iter 330%
  [  5.4%] 27076/500000 | 8 steps/s | ETA 15h41m | iter 331%
  [  5.4%] 27096/500000 | 8 steps/s | ETA 15h41m | iter 331%
  [  5.4%] 27112/500000 | 8 steps/s | ETA 15h41m | iter 331%
  [  5.4%] 27132/500000 | 8 steps/s | ETA 15h41m | iter 331%
  [  5.4%] 27152/500000 | 8 steps/s | ETA 15h41m | iter 331%
  [  5.4%] 27172/500000 | 8 steps/s | ETA 15h40m | iter 332%
  [  5.4%] 27188/500000 | 8 steps/s | ETA 15h40m | iter 332%
  [  5.4%] 27208/500000 | 8 steps/s | ETA 15h40m | iter 332%
  [  5.4%] 27228/500000 | 8 steps/s | ETA 15h40m | iter 332%
  [  5.4%] 27248/500000 | 8 steps/s | ETA 15h40m | iter 333%
  [  5.5%] 27268/500000 | 8 steps/s | ETA 15h40m | iter 333%
  [  5.5%] 27284/500000 | 8 steps/s | ETA 15h40m | iter 333%
  [  5.5%] 27300/500000 | 8 steps/s | ETA 15h40m | iter 333%
  [  5.5%] 27320/500000 | 8 steps/s | ETA 15h40m | iter 333%
  [  5.5%] 27336/500000 | 8 steps/s | ETA 15h40m | iter 334%
  [  5.5%] 27356/500000 | 8 steps/s | ETA 15h40m | iter 334%
  [  5.5%] 27376/500000 | 8 steps/s | ETA 15h40m | iter 334%
  [  5.5%] 27396/500000 | 8 steps/s | ETA 15h40m | iter 334%
  [  5.5%] 27416/500000 | 8 steps/s | ETA 15h40m | iter 335%
  [  5.5%] 27436/500000 | 8 steps/s | ETA 15h40m | iter 335%
  [  5.5%] 27456/500000 | 8 steps/s | ETA 15h40m | iter 335%
  [  5.5%] 27476/500000 | 8 steps/s | ETA 15h40m | iter 335%
  [  5.5%] 27496/500000 | 8 steps/s | ETA 15h40m | iter 336%
  [  5.5%] 27516/500000 | 8 steps/s | ETA 15h40m | iter 336%
  [  5.5%] 27536/500000 | 8 steps/s | ETA 15h40m | iter 336%
  [  5.5%] 27556/500000 | 8 steps/s | ETA 15h40m | iter 336%
  [  5.5%] 27576/500000 | 8 steps/s | ETA 15h39m | iter 337%
  [  5.5%] 27596/500000 | 8 steps/s | ETA 15h39m | iter 337%
  [  5.5%] 27616/500000 | 8 steps/s | ETA 15h39m | iter 337%
  [  5.5%] 27636/500000 | 8 steps/s | ETA 15h39m | iter 337%
  [  5.5%] 27656/500000 | 8 steps/s | ETA 15h39m | iter 338%
  [  5.5%] 27676/500000 | 8 steps/s | ETA 15h39m | iter 338%
  [  5.5%] 27696/500000 | 8 steps/s | ETA 15h39m | iter 338%
  [  5.5%] 27716/500000 | 8 steps/s | ETA 15h39m | iter 338%
  [  5.5%] 27736/500000 | 8 steps/s | ETA 15h39m | iter 339%
  [  5.6%] 27752/500000 | 8 steps/s | ETA 15h39m | iter 339%
  [  5.6%] 27772/500000 | 8 steps/s | ETA 15h39m | iter 339%
  [  5.6%] 27784/500000 | 8 steps/s | ETA 15h39m | iter 339%
  [  5.6%] 27800/500000 | 8 steps/s | ETA 15h39m | iter 339%
  [  5.6%] 27820/500000 | 8 steps/s | ETA 15h39m | iter 340%
  [  5.6%] 27840/500000 | 8 steps/s | ETA 15h39m | iter 340%
  [  5.6%] 27860/500000 | 8 steps/s | ETA 15h39m | iter 340%
  [  5.6%] 27880/500000 | 8 steps/s | ETA 15h39m | iter 340%
  [  5.6%] 27900/500000 | 8 steps/s | ETA 15h39m | iter 341%
  [  5.6%] 27920/500000 | 8 steps/s | ETA 15h39m | iter 341%
  [  5.6%] 27940/500000 | 8 steps/s | ETA 15h39m | iter 341%
  [  5.6%] 27960/500000 | 8 steps/s | ETA 15h38m | iter 341%
  [  5.6%] 27980/500000 | 8 steps/s | ETA 15h38m | iter 342%
  [  5.6%] 28000/500000 | 8 steps/s | ETA 15h38m | iter 342%
  [  5.6%] 28020/500000 | 8 steps/s | ETA 15h38m | iter 342%
  [  5.6%] 28040/500000 | 8 steps/s | ETA 15h38m | iter 342%
  [  5.6%] 28060/500000 | 8 steps/s | ETA 15h38m | iter 343%
  [  5.6%] 28080/500000 | 8 steps/s | ETA 15h38m | iter 343%
  [  5.6%] 28100/500000 | 8 steps/s | ETA 15h38m | iter 343%
  [  5.6%] 28120/500000 | 8 steps/s | ETA 15h38m | iter 343%
  [  5.6%] 28140/500000 | 8 steps/s | ETA 15h38m | iter 344%
  [  5.6%] 28160/500000 | 8 steps/s | ETA 15h38m | iter 344%
  [  5.6%] 28180/500000 | 8 steps/s | ETA 15h38m | iter 344%
  [  5.6%] 28200/500000 | 8 steps/s | ETA 15h38m | iter 344%
  [  5.6%] 28220/500000 | 8 steps/s | ETA 15h38m | iter 344%
  [  5.6%] 28240/500000 | 8 steps/s | ETA 15h38m | iter 345%
  [  5.7%] 28260/500000 | 8 steps/s | ETA 15h37m | iter 345%
  [  5.7%] 28280/500000 | 8 steps/s | ETA 15h37m | iter 345%
  [  5.7%] 28296/500000 | 8 steps/s | ETA 15h38m | iter 345%
  [  5.7%] 28312/500000 | 8 steps/s | ETA 15h38m | iter 346%
  [  5.7%] 28332/500000 | 8 steps/s | ETA 15h38m | iter 346%
  [  5.7%] 28352/500000 | 8 steps/s | ETA 15h37m | iter 346%
  [  5.7%] 28372/500000 | 8 steps/s | ETA 15h37m | iter 346%
  [  5.7%] 28392/500000 | 8 steps/s | ETA 15h37m | iter 347%
  [  5.7%] 28412/500000 | 8 steps/s | ETA 15h37m | iter 347%
  [  5.7%] 28432/500000 | 8 steps/s | ETA 15h37m | iter 347%
  [  5.7%] 28452/500000 | 8 steps/s | ETA 15h37m | iter 347%
  [  5.7%] 28472/500000 | 8 steps/s | ETA 15h37m | iter 348%
  [  5.7%] 28492/500000 | 8 steps/s | ETA 15h37m | iter 348%
  [  5.7%] 28512/500000 | 8 steps/s | ETA 15h37m | iter 348%
  [  5.7%] 28532/500000 | 8 steps/s | ETA 15h37m | iter 348%
  [  5.7%] 28552/500000 | 8 steps/s | ETA 15h37m | iter 349%
  [  5.7%] 28572/500000 | 8 steps/s | ETA 15h37m | iter 349%
  [  5.7%] 28592/500000 | 8 steps/s | ETA 15h37m | iter 349%
  [  5.7%] 28612/500000 | 8 steps/s | ETA 15h36m | iter 349%
  [  5.7%] 28632/500000 | 8 steps/s | ETA 15h36m | iter 350%
